season,tracked_team,match_date,competition,opponent_team,original_file,Match_ID,Match_Report_URL,Date,Competition,Round,Venue,Opponent,Result,Match_Report_Name,Team,Formation,Lineup_Section,Jersey_Number,Player
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,20,Jorginho
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Starter,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,31,Karl Jakob Hein
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,2,William Saliba
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,8,Martin Ødegaard
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,17,Cédric Soares
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,25,Mohamed Elneny
2023-2024,Arsenal 2023 2024,2023-11-01,Efl Cup,West Ham United,2023-11-01_efl_cup_west_ham_united_lineups.csv,7fbf0cfb,https://fbref.com/en/matches/7fbf0cfb/West-Ham-United-Arsenal-November-1-2023-EFL-Cup,2023-11-01,EFL Cup,Fourth round,Away,West Ham United,L,2023-11-01_efl_cup_west_ham_united,Arsenal,4-3-3,Bench,41,Declan Rice
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,4,Ben White
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,20,Jorginho
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,31,Karl Jakob Hein
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,17,Cédric Soares
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,25,Mohamed Elneny
2023-2024,Arsenal 2023 2024,2023-11-04,Premier League,Newcastle United,2023-11-04_premier_league_newcastle_united_lineups.csv,6096abaa,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League,2023-11-04,Premier League,Matchweek 11,Away,Newcastle United,L,2023-11-04_premier_league_newcastle_united,Arsenal,4-3-3,Bench,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,22,David Raya
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,2,William Saliba
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,6,Gabriel Magalhães
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,7,Bukayo Saka
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,11,Gabriel Martinelli
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,18,Takehiro Tomiyasu
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,19,Leandro Trossard
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,20,Jorginho
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,29,Kai Havertz
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,35,Oleksandr Zinchenko
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Starter,41,Declan Rice
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Bench,1,Aaron Ramsdale
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Bench,14,Eddie Nketiah
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Bench,15,Jakub Kiwior
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Bench,21,Fabio Vieira
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Bench,24,Reiss Nelson
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Bench,25,Mohamed Elneny
2023-2024,Arsenal 2023 2024,2023-11-11,Premier League,Burnley,2023-11-11_premier_league_burnley_lineups.csv,2cb4e4dc,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League,2023-11-11,Premier League,Matchweek 12,Home,Burnley,W,2023-11-11_premier_league_burnley,Arsenal,4-3-3,Bench,55,Bradley Ibrahim
