league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
ENG-Premier League,2324,2024-03-10 Brighton-Nottingham Forest,1,2023,22168,2024-03-10 14:00:00,220,249,Brighton,Nottingham Forest,NOT,BRI,1,0,0.534518,0.687034,True,True,https://understat.com/match/22168
ENG-Premier League,2324,2024-03-10 Liverpool-Manchester City,1,2023,22171,2024-03-10 15:45:00,87,88,Liverpool,Manchester City,MCI,LIV,1,1,2.25492,1.37289,True,True,https://understat.com/match/22171
ENG-Premier League,2324,2024-03-10 West Ham-Burnley,1,2023,22173,2024-03-10 14:00:00,81,92,West Ham,Burnley,BUR,WHU,2,2,1.87414,0.88131,True,True,https://understat.com/match/22173
ENG-Premier League,2324,2024-03-11 Chelsea-Newcastle United,1,2023,22169,2024-03-11 20:00:00,80,86,Chelsea,Newcastle United,NEW,CHE,3,2,1.78315,0.568435,True,True,https://understat.com/match/22169
ENG-Premier League,2324,2024-03-13 Bournemouth-Luton,1,2023,25861,2024-03-13 19:30:00,73,256,Bournemouth,Luton,LUT,BOU,4,3,2.84403,2.79419,True,True,https://understat.com/match/25861
ENG-Premier League,2324,2024-03-16 Burnley-Brentford,1,2023,22177,2024-03-16 15:00:00,92,244,Burnley,Brentford,BRE,BUR,2,1,2.69776,1.25123,True,True,https://understat.com/match/22177
ENG-Premier League,2324,2024-03-16 Fulham-Tottenham,1,2023,22180,2024-03-16 17:30:00,228,82,Fulham,Tottenham,TOT,FLH,3,0,2.47234,2.14564,True,True,https://understat.com/match/22180
ENG-Premier League,2324,2024-03-16 Luton-Nottingham Forest,1,2023,22181,2024-03-16 15:00:00,256,249,Luton,Nottingham Forest,NOT,LUT,1,1,0.853782,1.95268,True,True,https://understat.com/match/22181
ENG-Premier League,2324,2024-03-17 West Ham-Aston Villa,1,2023,22183,2024-03-17 14:00:00,81,71,West Ham,Aston Villa,AVL,WHU,1,1,1.32829,0.911274,True,True,https://understat.com/match/22183
ENG-Premier League,2324,2024-03-30 Aston Villa-Wolverhampton Wanderers,1,2023,22186,2024-03-30 17:30:00,71,229,Aston Villa,Wolverhampton Wanderers,WOL,AVL,2,0,1.28271,1.66232,True,True,https://understat.com/match/22186
ENG-Premier League,2324,2024-03-30 Bournemouth-Everton,1,2023,22185,2024-03-30 15:00:00,73,72,Bournemouth,Everton,EVE,BOU,2,1,1.39268,0.93378,True,True,https://understat.com/match/22185
ENG-Premier League,2324,2024-03-30 Brentford-Manchester United,1,2023,22187,2024-03-30 20:00:00,244,89,Brentford,Manchester United,MUN,BRE,1,1,3.16487,0.989565,True,True,https://understat.com/match/22187
ENG-Premier League,2324,2024-03-30 Chelsea-Burnley,1,2023,22188,2024-03-30 15:00:00,80,92,Chelsea,Burnley,BUR,CHE,2,2,4.46643,2.10422,True,True,https://understat.com/match/22188
ENG-Premier League,2324,2024-03-30 Newcastle United-West Ham,1,2023,22191,2024-03-30 12:30:00,86,81,Newcastle United,West Ham,WHU,NEW,4,3,3.80922,0.994584,True,True,https://understat.com/match/22191
ENG-Premier League,2324,2024-03-30 Nottingham Forest-Crystal Palace,1,2023,22192,2024-03-30 15:00:00,249,78,Nottingham Forest,Crystal Palace,CRY,NOT,1,1,0.784652,0.900972,True,True,https://understat.com/match/22192
ENG-Premier League,2324,2024-03-30 Sheffield United-Fulham,1,2023,22193,2024-03-30 15:00:00,238,228,Sheffield United,Fulham,FLH,SHE,3,3,1.78824,1.10254,True,True,https://understat.com/match/22193
ENG-Premier League,2324,2024-03-30 Tottenham-Luton,1,2023,22194,2024-03-30 15:00:00,82,256,Tottenham,Luton,LUT,TOT,2,1,2.46523,0.402402,True,True,https://understat.com/match/22194
ENG-Premier League,2324,2024-03-31 Liverpool-Brighton,1,2023,22189,2024-03-31 14:00:00,87,220,Liverpool,Brighton,BRI,LIV,2,1,3.21149,0.43922,True,True,https://understat.com/match/22189
ENG-Premier League,2324,2024-03-31 Manchester City-Arsenal,1,2023,22190,2024-03-31 16:30:00,88,83,Manchester City,Arsenal,ARS,MCI,0,0,1.22009,0.511402,True,True,https://understat.com/match/22190
ENG-Premier League,2324,2024-04-02 Bournemouth-Crystal Palace,1,2023,22195,2024-04-02 18:45:00,73,78,Bournemouth,Crystal Palace,CRY,BOU,1,0,1.30969,0.174389,True,True,https://understat.com/match/22195
ENG-Premier League,2324,2024-04-02 Burnley-Wolverhampton Wanderers,1,2023,22197,2024-04-02 18:45:00,92,229,Burnley,Wolverhampton Wanderers,WOL,BUR,1,1,1.12581,1.01021,True,True,https://understat.com/match/22197
ENG-Premier League,2324,2024-04-02 Newcastle United-Everton,1,2023,22202,2024-04-02 18:30:00,86,72,Newcastle United,Everton,EVE,NEW,1,1,2.65009,1.69834,True,True,https://understat.com/match/22202
ENG-Premier League,2324,2024-04-02 Nottingham Forest-Fulham,1,2023,22198,2024-04-02 18:30:00,249,228,Nottingham Forest,Fulham,FLH,NOT,3,1,1.94619,1.04304,True,True,https://understat.com/match/22198
ENG-Premier League,2324,2024-04-02 West Ham-Tottenham,1,2023,22199,2024-04-02 19:15:00,81,82,West Ham,Tottenham,TOT,WHU,1,1,1.47017,1.39423,True,True,https://understat.com/match/22199
ENG-Premier League,2324,2024-04-03 Arsenal-Luton,1,2023,22196,2024-04-03 18:30:00,83,256,Arsenal,Luton,LUT,ARS,2,0,1.14384,0.292082,True,True,https://understat.com/match/22196
ENG-Premier League,2324,2024-04-03 Brentford-Brighton,1,2023,22200,2024-04-03 18:30:00,244,220,Brentford,Brighton,BRI,BRE,0,0,0.423299,1.22404,True,True,https://understat.com/match/22200
ENG-Premier League,2324,2024-04-03 Manchester City-Aston Villa,1,2023,22204,2024-04-03 19:15:00,88,71,Manchester City,Aston Villa,AVL,MCI,4,1,3.87704,1.18643,True,True,https://understat.com/match/22204
ENG-Premier League,2324,2024-04-04 Chelsea-Manchester United,1,2023,22201,2024-04-04 19:15:00,80,89,Chelsea,Manchester United,MUN,CHE,4,3,3.48048,1.56686,True,True,https://understat.com/match/22201
ENG-Premier League,2324,2024-04-04 Liverpool-Sheffield United,1,2023,22203,2024-04-04 18:30:00,87,238,Liverpool,Sheffield United,SHE,LIV,3,1,2.51772,0.720948,True,True,https://understat.com/match/22203
ENG-Premier League,2324,2024-04-06 Aston Villa-Brentford,1,2023,22205,2024-04-06 14:00:00,71,244,Aston Villa,Brentford,BRE,AVL,3,3,1.16333,1.42064,True,True,https://understat.com/match/22205
ENG-Premier League,2324,2024-04-06 Brighton-Arsenal,1,2023,22206,2024-04-06 16:30:00,220,83,Brighton,Arsenal,ARS,BRI,0,3,0.428514,4.16518,True,True,https://understat.com/match/22206
ENG-Premier League,2324,2024-04-06 Crystal Palace-Manchester City,1,2023,22207,2024-04-06 11:30:00,78,88,Crystal Palace,Manchester City,MCI,CRY,2,4,1.49472,2.26381,True,True,https://understat.com/match/22207
ENG-Premier League,2324,2024-04-06 Everton-Burnley,1,2023,22208,2024-04-06 14:00:00,72,92,Everton,Burnley,BUR,EVE,1,0,0.659844,0.34699,True,True,https://understat.com/match/22208
ENG-Premier League,2324,2024-04-06 Fulham-Newcastle United,1,2023,22209,2024-04-06 14:00:00,228,86,Fulham,Newcastle United,NEW,FLH,0,1,0.834564,1.18012,True,True,https://understat.com/match/22209
ENG-Premier League,2324,2024-04-06 Luton-Bournemouth,1,2023,22210,2024-04-06 14:00:00,256,73,Luton,Bournemouth,BOU,LUT,2,1,1.30478,0.616108,True,True,https://understat.com/match/22210
ENG-Premier League,2324,2024-04-06 Wolverhampton Wanderers-West Ham,1,2023,22214,2024-04-06 14:00:00,229,81,Wolverhampton Wanderers,West Ham,WHU,WOL,1,2,1.78341,1.14133,True,True,https://understat.com/match/22214
ENG-Premier League,2324,2024-04-07 Manchester United-Liverpool,1,2023,22211,2024-04-07 14:30:00,89,87,Manchester United,Liverpool,LIV,MUN,2,2,0.814509,4.43457,True,True,https://understat.com/match/22211
ENG-Premier League,2324,2024-04-07 Sheffield United-Chelsea,1,2023,22212,2024-04-07 16:30:00,238,80,Sheffield United,Chelsea,CHE,SHE,2,2,1.74265,0.521789,True,True,https://understat.com/match/22212
ENG-Premier League,2324,2024-04-07 Tottenham-Nottingham Forest,1,2023,22213,2024-04-07 19:00:00,82,249,Tottenham,Nottingham Forest,NOT,TOT,3,1,1.61978,2.00122,True,True,https://understat.com/match/22213
ENG-Premier League,2324,2024-04-13 Bournemouth-Manchester United,1,2023,22215,2024-04-13 16:30:00,73,89,Bournemouth,Manchester United,MUN,BOU,2,2,2.38519,1.52274,True,True,https://understat.com/match/22215
ENG-Premier League,2324,2024-04-13 Brentford-Sheffield United,1,2023,22217,2024-04-13 14:00:00,244,238,Brentford,Sheffield United,SHE,BRE,2,0,1.09071,0.834498,True,True,https://understat.com/match/22217
ENG-Premier League,2324,2024-04-13 Burnley-Brighton,1,2023,22218,2024-04-13 14:00:00,92,220,Burnley,Brighton,BRI,BUR,1,1,1.8522,0.889445,True,True,https://understat.com/match/22218
ENG-Premier League,2324,2024-04-13 Manchester City-Luton,1,2023,22221,2024-04-13 14:00:00,88,256,Manchester City,Luton,LUT,MCI,5,1,4.64245,0.809775,True,True,https://understat.com/match/22221
ENG-Premier League,2324,2024-04-13 Newcastle United-Tottenham,1,2023,22222,2024-04-13 11:30:00,86,82,Newcastle United,Tottenham,TOT,NEW,4,0,3.1483,0.737596,True,True,https://understat.com/match/22222
ENG-Premier League,2324,2024-04-13 Nottingham Forest-Wolverhampton Wanderers,1,2023,22223,2024-04-13 14:00:00,249,229,Nottingham Forest,Wolverhampton Wanderers,WOL,NOT,2,2,1.76244,1.45688,True,True,https://understat.com/match/22223
ENG-Premier League,2324,2024-04-14 Arsenal-Aston Villa,1,2023,22216,2024-04-14 15:30:00,83,71,Arsenal,Aston Villa,AVL,ARS,0,2,1.89003,0.929049,True,True,https://understat.com/match/22216
ENG-Premier League,2324,2024-04-14 Liverpool-Crystal Palace,1,2023,22220,2024-04-14 13:00:00,87,78,Liverpool,Crystal Palace,CRY,LIV,0,1,3.04497,2.12879,True,True,https://understat.com/match/22220
ENG-Premier League,2324,2024-04-14 West Ham-Fulham,1,2023,22224,2024-04-14 13:00:00,81,228,West Ham,Fulham,FLH,WHU,0,2,1.45307,3.61413,True,True,https://understat.com/match/22224
ENG-Premier League,2324,2024-04-15 Chelsea-Everton,1,2023,22219,2024-04-15 19:00:00,80,72,Chelsea,Everton,EVE,CHE,6,0,3.37093,1.21791,True,True,https://understat.com/match/22219
ENG-Premier League,2324,2024-04-20 Luton-Brentford,1,2023,22230,2024-04-20 14:00:00,256,244,Luton,Brentford,BRE,LUT,1,5,0.497799,3.7809,True,True,https://understat.com/match/22230
ENG-Premier League,2324,2024-04-20 Sheffield United-Burnley,1,2023,22232,2024-04-20 14:00:00,238,92,Sheffield United,Burnley,BUR,SHE,1,4,1.97816,2.42338,True,True,https://understat.com/match/22232
ENG-Premier League,2324,2024-04-20 Wolverhampton Wanderers-Arsenal,1,2023,22234,2024-04-20 18:30:00,229,83,Wolverhampton Wanderers,Arsenal,ARS,WOL,0,2,0.164516,1.66179,True,True,https://understat.com/match/22234
ENG-Premier League,2324,2024-04-21 Aston Villa-Bournemouth,1,2023,22225,2024-04-21 14:00:00,71,73,Aston Villa,Bournemouth,BOU,AVL,3,1,2.62687,2.05211,True,True,https://understat.com/match/22225
ENG-Premier League,2324,2024-04-21 Crystal Palace-West Ham,1,2023,22227,2024-04-21 14:00:00,78,81,Crystal Palace,West Ham,WHU,CRY,5,2,3.7185,1.34536,True,True,https://understat.com/match/22227
ENG-Premier League,2324,2024-04-21 Everton-Nottingham Forest,1,2023,22228,2024-04-21 12:30:00,72,249,Everton,Nottingham Forest,NOT,EVE,2,0,0.473233,1.18916,True,True,https://understat.com/match/22228
ENG-Premier League,2324,2024-04-21 Fulham-Liverpool,1,2023,22229,2024-04-21 15:30:00,228,87,Fulham,Liverpool,LIV,FLH,1,3,0.83885,1.02445,True,True,https://understat.com/match/22229
ENG-Premier League,2324,2024-04-23 Arsenal-Chelsea,1,2023,22175,2024-04-23 19:00:00,83,80,Arsenal,Chelsea,CHE,ARS,5,0,3.45858,1.60343,True,True,https://understat.com/match/22175
ENG-Premier League,2324,2024-04-24 Crystal Palace-Newcastle United,1,2023,22178,2024-04-24 19:00:00,78,86,Crystal Palace,Newcastle United,NEW,CRY,2,0,1.43661,0.55129,True,True,https://understat.com/match/22178
ENG-Premier League,2324,2024-04-24 Everton-Liverpool,1,2023,22179,2024-04-24 19:00:00,72,87,Everton,Liverpool,LIV,EVE,2,0,1.89111,1.87155,True,True,https://understat.com/match/22179
ENG-Premier League,2324,2024-04-24 Manchester United-Sheffield United,1,2023,22182,2024-04-24 19:00:00,89,238,Manchester United,Sheffield United,SHE,MUN,4,2,3.51311,1.20517,True,True,https://understat.com/match/22182
ENG-Premier League,2324,2024-04-24 Wolverhampton Wanderers-Bournemouth,1,2023,22184,2024-04-24 18:45:00,229,73,Wolverhampton Wanderers,Bournemouth,BOU,WOL,0,1,0.484454,2.40311,True,True,https://understat.com/match/22184
ENG-Premier League,2324,2024-04-25 Brighton-Manchester City,1,2023,22176,2024-04-25 19:00:00,220,88,Brighton,Manchester City,MCI,BRI,0,4,0.572021,1.90507,True,True,https://understat.com/match/22176
ENG-Premier League,2324,2024-04-27 Aston Villa-Chelsea,1,2023,22236,2024-04-27 19:00:00,71,80,Aston Villa,Chelsea,CHE,AVL,2,2,0.612257,1.56401,True,True,https://understat.com/match/22236
ENG-Premier League,2324,2024-04-27 Everton-Brentford,1,2023,22237,2024-04-27 16:30:00,72,244,Everton,Brentford,BRE,EVE,1,0,1.21399,0.956356,True,True,https://understat.com/match/22237
ENG-Premier League,2324,2024-04-27 Fulham-Crystal Palace,1,2023,22238,2024-04-27 14:00:00,228,78,Fulham,Crystal Palace,CRY,FLH,1,1,1.39418,1.05387,True,True,https://understat.com/match/22238
ENG-Premier League,2324,2024-04-27 Manchester United-Burnley,1,2023,22239,2024-04-27 14:00:00,89,92,Manchester United,Burnley,BUR,MUN,1,1,3.06197,1.89591,True,True,https://understat.com/match/22239
ENG-Premier League,2324,2024-04-27 Newcastle United-Sheffield United,1,2023,22240,2024-04-27 14:00:00,86,238,Newcastle United,Sheffield United,SHE,NEW,5,1,2.93477,1.82408,True,True,https://understat.com/match/22240
ENG-Premier League,2324,2024-04-27 West Ham-Liverpool,1,2023,22243,2024-04-27 11:30:00,81,87,West Ham,Liverpool,LIV,WHU,2,2,0.794025,2.29298,True,True,https://understat.com/match/22243
ENG-Premier League,2324,2024-04-27 Wolverhampton Wanderers-Luton,1,2023,22244,2024-04-27 14:00:00,229,256,Wolverhampton Wanderers,Luton,LUT,WOL,2,1,1.49011,0.90435,True,True,https://understat.com/match/22244
ENG-Premier League,2324,2024-04-28 Bournemouth-Brighton,1,2023,22235,2024-04-28 13:00:00,73,220,Bournemouth,Brighton,BRI,BOU,3,0,2.48132,1.35682,True,True,https://understat.com/match/22235
ENG-Premier League,2324,2024-04-28 Nottingham Forest-Manchester City,1,2023,22242,2024-04-28 15:30:00,249,88,Nottingham Forest,Manchester City,MCI,NOT,0,2,2.17312,0.932063,True,True,https://understat.com/match/22242
ENG-Premier League,2324,2024-04-28 Tottenham-Arsenal,1,2023,22241,2024-04-28 13:00:00,82,83,Tottenham,Arsenal,ARS,TOT,2,3,2.60458,1.51469,True,True,https://understat.com/match/22241
ENG-Premier League,2324,2024-05-02 Chelsea-Tottenham,1,2023,22149,2024-05-02 18:30:00,80,82,Chelsea,Tottenham,TOT,CHE,2,0,2.22432,1.27064,True,True,https://understat.com/match/22149
ENG-Premier League,2324,2024-05-03 Luton-Everton,1,2023,22252,2024-05-03 19:00:00,256,72,Luton,Everton,EVE,LUT,1,1,0.950391,1.22959,True,True,https://understat.com/match/22252
ENG-Premier League,2324,2024-05-04 Arsenal-Bournemouth,1,2023,22245,2024-05-04 11:30:00,83,73,Arsenal,Bournemouth,BOU,ARS,3,0,3.91372,0.4687,True,True,https://understat.com/match/22245
ENG-Premier League,2324,2024-05-04 Brentford-Fulham,1,2023,22246,2024-05-04 14:00:00,244,228,Brentford,Fulham,FLH,BRE,0,0,0.809379,1.45579,True,True,https://understat.com/match/22246
ENG-Premier League,2324,2024-05-04 Burnley-Newcastle United,1,2023,22248,2024-05-04 14:00:00,92,86,Burnley,Newcastle United,NEW,BUR,1,4,1.28632,4.25643,True,True,https://understat.com/match/22248
ENG-Premier League,2324,2024-05-04 Manchester City-Wolverhampton Wanderers,1,2023,22253,2024-05-04 16:30:00,88,229,Manchester City,Wolverhampton Wanderers,WOL,MCI,5,1,4.52542,0.396887,True,True,https://understat.com/match/22253
ENG-Premier League,2324,2024-05-04 Sheffield United-Nottingham Forest,1,2023,22254,2024-05-04 14:00:00,238,249,Sheffield United,Nottingham Forest,NOT,SHE,1,3,2.48986,1.93818,True,True,https://understat.com/match/22254
ENG-Premier League,2324,2024-05-05 Brighton-Aston Villa,1,2023,22247,2024-05-05 13:00:00,220,71,Brighton,Aston Villa,AVL,BRI,1,0,2.63566,0.0644055,True,True,https://understat.com/match/22247
ENG-Premier League,2324,2024-05-05 Chelsea-West Ham,1,2023,22249,2024-05-05 13:00:00,80,81,Chelsea,West Ham,WHU,CHE,5,0,4.21838,0.893899,True,True,https://understat.com/match/22249
ENG-Premier League,2324,2024-05-05 Liverpool-Tottenham,1,2023,22251,2024-05-05 15:30:00,87,82,Liverpool,Tottenham,TOT,LIV,4,2,3.26222,1.17205,True,True,https://understat.com/match/22251
ENG-Premier League,2324,2024-05-06 Crystal Palace-Manchester United,1,2023,22250,2024-05-06 19:00:00,78,89,Crystal Palace,Manchester United,MUN,CRY,4,0,2.0656,0.341417,True,True,https://understat.com/match/22250
ENG-Premier League,2324,2024-05-11 Bournemouth-Brentford,1,2023,22255,2024-05-11 14:00:00,73,244,Bournemouth,Brentford,BRE,BOU,1,2,1.07237,1.92722,True,True,https://understat.com/match/22255
ENG-Premier League,2324,2024-05-11 Everton-Sheffield United,1,2023,22257,2024-05-11 14:00:00,72,238,Everton,Sheffield United,SHE,EVE,1,0,1.82411,0.465523,True,True,https://understat.com/match/22257
ENG-Premier League,2324,2024-05-11 Fulham-Manchester City,1,2023,22258,2024-05-11 11:30:00,228,88,Fulham,Manchester City,MCI,FLH,0,4,0.0886245,3.15218,True,True,https://understat.com/match/22258
ENG-Premier League,2324,2024-05-11 Newcastle United-Brighton,1,2023,22260,2024-05-11 14:00:00,86,220,Newcastle United,Brighton,BRI,NEW,1,1,2.45163,1.91556,True,True,https://understat.com/match/22260
ENG-Premier League,2324,2024-05-11 Nottingham Forest-Chelsea,1,2023,22261,2024-05-11 16:30:00,249,80,Nottingham Forest,Chelsea,CHE,NOT,2,3,2.44569,2.41068,True,True,https://understat.com/match/22261
ENG-Premier League,2324,2024-05-11 Tottenham-Burnley,1,2023,22262,2024-05-11 14:00:00,82,92,Tottenham,Burnley,BUR,TOT,2,1,3.00238,0.950331,True,True,https://understat.com/match/22262
ENG-Premier League,2324,2024-05-11 West Ham-Luton,1,2023,22263,2024-05-11 14:00:00,81,256,West Ham,Luton,LUT,WHU,3,1,3.71009,0.640456,True,True,https://understat.com/match/22263
ENG-Premier League,2324,2024-05-11 Wolverhampton Wanderers-Crystal Palace,1,2023,22264,2024-05-11 14:00:00,229,78,Wolverhampton Wanderers,Crystal Palace,CRY,WOL,1,3,1.1561,2.51452,True,True,https://understat.com/match/22264
ENG-Premier League,2324,2024-05-12 Manchester United-Arsenal,1,2023,22259,2024-05-12 15:30:00,89,83,Manchester United,Arsenal,ARS,MUN,0,1,0.551669,1.73104,True,True,https://understat.com/match/22259
ENG-Premier League,2324,2024-05-13 Aston Villa-Liverpool,1,2023,22256,2024-05-13 19:00:00,71,87,Aston Villa,Liverpool,LIV,AVL,3,3,2.71655,1.89968,True,True,https://understat.com/match/22256
ENG-Premier League,2324,2024-05-14 Tottenham-Manchester City,1,2023,22233,2024-05-14 19:00:00,82,88,Tottenham,Manchester City,MCI,TOT,0,2,1.84285,2.70331,True,True,https://understat.com/match/22233
ENG-Premier League,2324,2024-05-15 Brighton-Chelsea,1,2023,22226,2024-05-15 18:45:00,220,80,Brighton,Chelsea,CHE,BRI,1,2,1.32423,1.544,True,True,https://understat.com/match/22226
ENG-Premier League,2324,2024-05-15 Manchester United-Newcastle United,1,2023,22231,2024-05-15 19:00:00,89,86,Manchester United,Newcastle United,NEW,MUN,3,2,1.49706,2.27657,True,True,https://understat.com/match/22231
ENG-Premier League,2324,2024-05-19 Arsenal-Everton,1,2023,22265,2024-05-19 15:00:00,83,72,Arsenal,Everton,EVE,ARS,2,1,3.2117,0.664904,True,True,https://understat.com/match/22265
ENG-Premier League,2324,2024-05-19 Brentford-Newcastle United,1,2023,22266,2024-05-19 15:00:00,244,86,Brentford,Newcastle United,NEW,BRE,2,4,1.70157,3.65044,True,True,https://understat.com/match/22266
ENG-Premier League,2324,2024-05-19 Brighton-Manchester United,1,2023,22267,2024-05-19 15:00:00,220,89,Brighton,Manchester United,MUN,BRI,0,2,1.9717,1.00404,True,True,https://understat.com/match/22267
ENG-Premier League,2324,2024-05-19 Burnley-Nottingham Forest,1,2023,22268,2024-05-19 15:00:00,92,249,Burnley,Nottingham Forest,NOT,BUR,1,2,1.08222,1.57962,True,True,https://understat.com/match/22268
ENG-Premier League,2324,2024-05-19 Chelsea-Bournemouth,1,2023,22269,2024-05-19 15:00:00,80,73,Chelsea,Bournemouth,BOU,CHE,2,1,1.59771,2.002,True,True,https://understat.com/match/22269
